date,BASIC INDUSTRIES MOVE-AVG,HEALTH CARE MOVE-AVG,CONSUMER DURABLES MOVE-AVG,TECHNOLOGY MOVE-AVG,CONSUMER SERVICES MOVE-AVG,ENERGY MOVE-AVG,MISCELLANEOUS MOVE-AVG,FINANCE MOVE-AVG,CONSUMER NON-DURABLES MOVE-AVG,CAPITAL GOODS MOVE-AVG,PUBLIC UTILITIES MOVE-AVG,TRANSPORTATION MOVE-AVG
2000-07-19,506884.928519551,1032865.6223308225,226775.70156203094,2880170.87486004,743746.7943767085,1107472.9700355947,1303315.5239937566,369325.4461500443,721162.2423081067,468569.98942242167,656528.809678236,592379.6601230935
2000-07-20,506748.26921501884,1029470.3356391484,227711.4429811057,2880540.731634051,744554.0069495754,1104653.7420524014,1296633.1825015396,367573.9387084318,723837.0233699566,469911.77198602754,659197.6310432428,593506.1012258504
2000-07-21,505517.92315579794,1024756.5158528766,227407.7507902376,2872215.937601742,744903.4109279688,1103569.5858556388,1291613.8804694868,368435.99244784407,724997.662321446,472781.79444725084,660890.3132372336,594634.3338444339
2000-07-24,506250.9596766393,1023141.8197986677,226526.16650251407,2845415.1136127114,743675.7869379187,1104889.3128711977,1280575.210620712,366671.975315305,722375.1038065146,473324.3084909876,660559.7124721195,593811.7242961101
2000-07-25,503740.37005005614,1019114.9857916707,226070.30127245578,2824554.032820895,743608.5434482878,1102572.3025693812,1259254.31907405,364405.56944751623,716418.1794236697,473003.4628207026,659390.7001842763,591752.7058454249
2000-07-26,501854.00658270874,1010420.227966008,228708.3223422162,2818548.969619571,742081.3345250789,1105818.1242813722,1242026.851754451,364924.2028762218,715372.8396785763,473444.4606496144,658577.1251859722,595174.2687617247
2000-07-27,501323.95976723457,1007223.1172000719,228672.91104569382,2824020.54512737,741614.3849425584,1105278.4718699125,1228109.2168411578,364564.08709565876,711999.004521325,474394.0205987104,655855.9334369338,598994.8828451959
2000-07-28,500828.1832154214,1001490.8340067865,228388.16845047244,2829247.1125365556,734686.0478271274,1106376.3735153629,1218021.7704183373,362941.04562100436,710011.5603883557,477863.8161709064,653222.2515332256,596562.1737576624
2000-07-31,501922.0045456064,996228.1195162993,228399.51414064722,2825046.2178368997,730014.3429741366,1105175.796952915,1212008.9277375615,362123.47022694885,709242.5022566285,479268.3822053479,653261.0421487404,596458.2495954048
2000-08-01,499880.01267568767,997491.2951096487,229226.313817308,2815853.412889127,727252.6143149828,1100933.934518544,1201767.1044871581,361234.95033758495,706872.8042019679,479474.98070336896,651208.2943226534,595794.8457153343
2000-08-02,497666.8551261664,999862.29451212,229481.9044012782,2805893.3367595505,724491.0484936179,1105681.0122457847,1190456.215132832,361035.55181340384,701738.7610718262,480624.5076210721,652732.774925514,595964.5308766861
2000-08-03,497394.0245494913,999347.8421484759,229991.4972463141,2822594.6500827414,725165.3882324789,1105821.269283971,1178666.1101792243,361627.91706380463,701766.2105613672,483883.0142877388,655326.2535617858,595060.2615393215
2000-08-04,497737.5503867767,996572.6173080395,230609.5329605998,2827833.916691422,726677.636740735,1102000.653781151,1164212.489751343,364343.17045365303,702777.6327632457,486302.0457467086,657162.1615108876,593275.1072120618
2000-08-07,498542.31764813483,992993.1411828784,231979.3403822591,2829298.095754989,727481.4473372494,1096785.6590012396,1165371.9441364643,364961.1012394767,702734.1461732074,488774.16895228345,659324.0415107891,591637.5005577884
2000-08-08,497995.4101073407,990728.7832274039,232847.6571393417,2823373.1142078624,729484.7731365347,1093831.836779017,1146691.9048230643,365023.7708217834,700397.8620533627,490237.7502311625,663465.1009795688,589205.5874416649
2000-08-09,497373.03046677925,992458.9194232305,233582.40950020164,2805694.7479693755,730247.9548663695,1097822.750367322,1127506.9200581575,364737.1876937483,696997.7601263042,491206.96404336666,666822.701539068,587433.9367642999
2000-08-10,494027.5191474974,990762.3874748241,233179.47715648226,2790162.6837632745,734764.1036003233,1114854.1851761905,1112987.179394098,364057.1046167464,694083.7655222577,489547.0828394134,664080.5174653572,586400.2481306113
2000-08-11,491585.875874945,991504.3660446309,233117.97072690618,2784360.3722039335,735946.5980547679,1113592.6512125598,1105844.1410918206,363149.13621308084,693556.9602599228,487798.03679119947,663827.9239483094,584760.3510907141
2000-08-14,489943.696718797,987634.7100430586,233830.55156170923,2773922.926154463,734635.2825498019,1110005.8019981382,1105820.3386602094,361390.51973669184,689916.4994789448,488058.0027414286,665006.221171462,582789.147619072
2000-08-15,489523.24545289116,981940.8783342342,233114.43628638098,2763047.1843666593,734814.4805613364,1108627.6026607982,1093142.3462085186,359742.8740749582,684594.4710988158,488468.08663520723,665859.0981253155,580101.9085432615
2000-08-16,489139.5312120159,978688.8998941862,231845.73830033652,2755050.5824436806,738532.5015384721,1108237.886519636,1108538.2154325047,359473.64263631887,683635.4869004388,487299.5344354634,668436.7382830506,582626.6530356532
2000-08-17,489894.2114512613,973980.2017631744,231364.5681553238,2752629.4530706364,741926.0085347666,1102052.7433946792,1120895.2271824763,358561.5006276979,680507.1266888982,486819.5888063692,672356.7100085035,583790.3166993168
2000-08-18,488998.3651090513,970288.2038987117,231793.29831405394,2732809.462028929,742523.1561206755,1100954.6415471083,1138235.9621143686,357616.4756314834,676823.1957075987,488716.11099519057,671899.038754792,583773.1840905176
2000-08-21,486874.3267674274,966146.6824113777,232064.04922980486,2701858.1357025825,743001.0458803686,1096892.437776711,1115703.6809405913,355982.98221831134,674391.2454340807,487657.5510821142,670128.203890829,582454.0845398391
2000-08-22,485447.5547471439,964265.8077986537,231472.27511766955,2688551.5477248873,743398.6290118475,1093761.8023562129,1091029.669697205,354807.0660747907,672622.045520043,486844.53926994005,668495.7725846433,582742.4118395698
2000-08-23,482843.7651192633,958072.3947812796,230386.81062845507,2650888.0179516873,739758.6160100598,1097024.9702856068,1065533.2769359138,350809.83069070044,667744.6019110205,484065.9114465012,665304.2918275256,583791.5899650637
2000-08-24,481389.84084983106,954918.7580401915,229542.59930766147,2628545.2690365254,736611.1564836935,1096144.8016926032,1066873.5693092307,347410.00764169084,665123.4378898564,483232.5795007526,664160.5927306456,583735.444258918
2000-08-25,479997.711653705,954467.2029235039,228726.54772035987,2625049.1301286086,733751.3055565496,1092120.7426253925,1067465.1239158558,345586.7432712177,664264.4277653387,483653.0911566528,663460.2521254378,582430.8302464093
2000-08-28,478716.36164813803,951065.471613018,228002.40968539906,2605154.715258173,729826.0352130168,1090700.8078112958,1063750.1973294923,344794.9007161446,664903.5205052935,483570.4821500204,661192.633031403,582151.3138879455
2000-08-29,477349.65452451725,947757.7152582912,226895.78732552464,2584071.813076192,727791.1432135013,1088596.9230832946,1059871.526424009,343133.5005657755,662677.8600652652,483936.51907818846,658822.6169778912,582502.4826391143
2000-08-30,478062.3967798894,944678.6116168901,225006.36933610664,2553485.497407223,725516.6959363397,1084922.1365169755,1052584.356604785,340472.36613273516,661904.1892721207,483798.4769933893,655627.1174274964,581382.5953139638
2000-08-31,477457.87078399974,941792.9752409594,222379.03100571275,2531894.761797186,728952.8681059594,1077847.5357281892,1041407.1297970248,338698.5629348053,664496.24649852,484498.92603135435,655133.08788525,578476.2803813332
2000-09-01,476949.370193681,938204.6075736027,220858.35395299867,2521823.633672898,729346.9831069281,1070673.6882274114,1033939.8478053757,337038.09652601957,665344.0403396947,484430.2263301747,656593.3852387615,578034.4826312021
2000-09-05,476950.7785716914,936325.2022382646,220244.02953598907,2507186.814704584,724214.7652599225,1064704.507197977,1050109.8219254585,336398.8771704668,665746.3367657593,484427.684108995,656456.0021551243,578375.3641141889
2000-09-06,477955.6039501187,939392.4928482266,219619.69986952332,2509669.9503703048,709019.6070041298,1069040.1824589723,1057451.84562616,337114.4391946496,666118.4172395639,485634.4666917646,656666.0120881343,578490.1746447891
2000-09-07,474551.1888507456,941566.8740297651,219648.58483914903,2506721.71121207,708203.3439339801,1071193.141286109,1057708.5646016293,338050.5184689519,668311.1492740351,486730.25453730184,657709.3658845027,578469.8321218148
2000-09-08,475670.3525526249,938364.9148745105,220581.16985844294,2508869.4334710003,707956.8948054509,1074582.1985945415,1058687.000933199,340129.1611783453,672827.7034905893,487770.22581696813,659700.2799929426,579203.4694558908
2000-09-11,474795.0357934523,933629.8449267474,221082.7368100099,2503249.8735078955,706083.6898277317,1080086.2042291386,1050853.4372647689,342306.27644881833,674087.8659368386,488411.29636721185,665686.0036004813,580113.3793658008
2000-09-12,473390.45907387557,929828.4515491778,222547.52156990542,2497391.769014499,703428.7884961765,1083686.8256281493,1050677.4430285874,343946.91775463807,675351.937971332,488574.7383190307,671975.6379338995,576745.0475001005
2000-09-13,473046.00429051474,928160.4071413358,223866.22837119133,2499419.0896236245,700278.4767958914,1078603.8831732257,1041487.9270405495,347192.9974740087,672872.6309268768,488810.88044895953,675694.3636902523,577935.7000574195
2000-09-14,473211.5492181632,929856.6336268244,226626.60609018017,2498233.271546682,699067.8358201962,1074475.187071488,1047173.1796579085,345640.1091878926,678631.9050393117,488026.03111287346,678409.757846735,576256.1678936769
2000-09-15,473910.44202100526,927465.3893832958,228259.8791271569,2504271.333166328,700001.4683021338,1079833.45395183,1046796.4867662592,342853.2016025424,684396.1213835205,488621.09281221987,681724.6631325484,576902.2064230487
2000-09-18,474863.35175129306,926173.2330534263,228574.35633961819,2506771.047887856,699792.884627716,1085077.1166895323,1049151.7390149364,341247.7223195279,685228.497653596,488026.97031537676,682093.5510262639,577993.0710972467
2000-09-19,474833.6172558689,923427.1212487115,229330.98586887642,2504057.6637127222,697817.8289324839,1084835.2176846482,1048598.5251893096,341252.9527401183,686463.214002754,488006.96188458026,683666.9929343374,580644.2937484693
2000-09-20,475863.3982913317,918150.8133784088,228429.19764303757,2496544.1806229367,696903.5112266269,1086829.0949106498,1086706.8821633048,341134.32720023376,690582.9778113259,488121.77360246587,678839.9275552719,580833.9438381195
2000-09-21,476617.85654846375,916934.5021942896,229412.643774677,2485183.6819381253,695901.5976009245,1090788.6378935194,1092922.1693728745,342004.5114642121,683233.6515704532,488826.0563298646,680366.5208723688,578954.2267584024
2000-09-22,478567.0286466816,920593.4510838175,229732.4541524146,2518391.667870801,693106.4580836348,1101670.5587823116,1062683.2880904456,344416.89270836423,684527.1439586417,491918.23989059875,681489.2825658746,576664.8885480115
2000-09-25,478912.84785572113,920823.3950999941,230540.83815090643,2531222.5045161936,691495.5403364955,1110268.8810199446,1058084.2503018451,345376.89661534363,677047.2579417501,492988.10914761655,682769.0941998478,576176.0460714498
2000-09-26,479661.33095511334,922784.755316659,229448.47603517404,2546592.040213904,689717.9027516951,1112197.7289904165,1048444.5784879505,346132.7674595727,675050.8587516845,492188.1388923975,680277.943622674,577119.1986117451
2000-09-27,481957.8163080621,924245.5954157272,228679.06049529553,2559627.1620430457,688594.0602460883,1118206.6817957808,1053764.972937794,346985.887110954,674047.4093508439,492075.9258071541,680208.1845084379,566697.1479896946
2000-09-28,486038.15417013725,922874.6266817283,228496.78562061558,2576989.211917685,688516.5792233947,1120869.9405551262,1049114.0613196283,348588.7992178257,675380.6545597413,492225.08648528537,682510.5638628083,565307.8103003569
2000-09-29,483209.51660399965,914146.0184317856,224591.59979018586,2685026.6575221885,683515.6292246749,1114625.0580247808,1041570.8827481996,347091.9529814276,671111.3775946246,488469.6736349848,668091.2726218855,558256.1938487405
2000-10-02,486833.2055034735,922366.3137756226,225665.45459279066,2747920.0025023594,688365.4628541865,1123235.3636481436,1047853.8690823327,349848.0809430514,674587.4141304247,492480.29098664765,671318.8280184891,561473.1800657267
2000-10-03,489785.4778724762,922046.3307796948,226342.3751259612,2783281.6163464068,690800.1500582262,1118341.1671999274,1048347.9864272613,350869.5321141702,674967.5286833685,493239.5003264222,670854.7154150432,561270.9592358744
2000-10-04,489961.8917713691,922163.3284687843,225844.7846806922,2822756.677691047,686499.1948905871,1113689.0940957917,1048064.6786214377,353007.8895079914,674841.9136810869,493448.9403366473,675078.1557835849,561341.6645706397
2000-10-05,490565.3388293616,920072.7701916604,226418.87364502504,2841344.1086759805,683295.2071374399,1116374.1358213928,1054349.2324516654,354368.37507945613,675613.9996024119,493963.9644202197,678373.1581362097,561085.3989064792
2000-10-06,490202.1965485591,922103.3077628855,227852.96094661235,2855225.1904881275,681937.7263678357,1116412.125571985,1060393.5664463744,357192.46590096987,677451.6533483795,493977.5941176828,681748.282757863,561596.5134092604
2000-10-09,485994.81649295875,914528.9661436296,225627.73511424364,2854597.8559985664,677120.445989697,1107435.1781708023,1051282.5479466184,357242.7633932949,672759.4616622677,491032.89642549,680738.9507980059,562159.5335722805
2000-10-10,484548.8855859211,909698.4417991311,225123.84478596307,2871924.831623491,673870.1724907402,1111978.138351627,1029120.5912948678,358432.1551773916,670394.2069529898,489840.41591488227,682484.7915645678,561881.896622764
2000-10-11,486128.58460578404,904674.4265054679,225811.62457298336,2905647.44957168,675337.1713093747,1120799.7081482057,1023708.9782536195,362038.5557700344,668479.1693590048,490666.93488045986,685475.9471634028,558159.2181316643
2000-10-12,489382.39279572666,906156.8999047665,226545.18537241383,2940481.045688071,685414.4661267545,1133350.4050017043,1015722.2998806037,365995.65138783376,669603.7264653723,492840.0243570732,686614.6774589694,554648.1927048494
2000-10-13,490431.5656562077,906168.9126535978,227652.3313362897,2972790.840500733,691931.0976591615,1136859.9247281868,1011494.5935313974,368172.52039526193,669405.1509667967,495671.2103647732,688770.1779946194,553111.6407682975
2000-10-16,490850.40805655584,903166.8087135578,227774.56041722247,2992031.074864145,693837.8752127129,1139665.6371371504,1015517.4896954185,369402.4558092572,668833.8856674155,494895.71286513226,689993.1315686798,548828.068267225
2000-10-17,491612.2512722626,905295.6393366007,228466.20925186182,3005974.731188722,697595.6505130802,1148068.4038882954,1026844.034843569,371450.2168379111,664032.4899367094,495519.0356421539,690843.6921312558,544581.7858946269
2000-10-18,493632.00983622053,908104.7810914138,228380.46342361596,3022046.2474851683,699434.889677665,1155478.4510496454,1038725.6488446043,374890.6539993215,663830.0996279973,495865.86613639246,691386.1804078744,545986.061166139
2000-10-19,497147.91016050795,912847.6771822418,228900.7429160714,3073098.259292685,702160.17996644,1157084.7716342753,1050511.5870778686,377079.745023077,664511.7692813659,494245.59418075037,693546.8032915496,544829.3636352747
2000-10-20,497154.20499707066,913291.9214040102,230172.10388021014,3093992.5592622464,704833.1353973707,1155349.8669142793,1098253.0975989972,378792.33530064614,666753.0951714206,498387.4778582045,697564.613452873,544578.9346348458
2000-10-23,496408.5635711014,913644.2028082324,230196.02313957244,3105355.9787102835,702813.0519867633,1162938.5414142315,1098106.1461021286,379104.2774989091,668730.9613625635,502812.7868656943,697602.9300824885,543850.4787980566
2000-10-24,497619.1497320727,914701.5743697715,229218.24879220873,3116417.426798525,702059.4121326234,1166094.1111476265,1096724.1048097722,379110.1087521093,668805.149313606,503217.6791287736,700161.9876154732,542511.4984643394
2000-10-25,502310.14613063214,922320.6308953447,230204.14622810617,3118181.629038033,700423.137470253,1178054.9021465601,1105785.3637453795,379674.6598196076,671812.0474396345,503616.25456488866,701273.0907990808,536438.1173281011
2000-10-26,506782.4657160255,926512.1607737171,230954.304859043,3132388.6228317823,700566.4791133893,1182937.4900737593,1111339.9530972312,382023.3085600577,681554.8967292752,501566.1768700351,705192.2683166295,537428.1611313027
2000-10-27,508059.39838342374,937550.0274309622,230403.71866253912,3150969.0924664037,701465.8519947452,1187649.3815355005,1111228.9054781836,382308.60467280477,683303.072473402,500381.9816443508,707786.3201002615,534137.4343142601
2000-10-30,511959.87457389996,942355.6988652198,230720.90949034702,3166208.875780062,703260.6923550299,1192639.3166720062,1115666.785648286,385126.0056789716,687519.6049752918,501563.7237234017,710905.9036751407,536634.5497881301
2000-10-31,518507.36801480246,948119.631235964,232879.5612638136,3192842.7098506056,707383.1675126727,1187525.5095437632,1133673.6831990248,387059.5381974444,695626.6410520594,503078.9140122709,716250.8792840978,538383.4829318001
2000-11-01,519897.97516675416,958211.0659860341,232835.93809724742,3191450.929722314,708181.3145860494,1204329.7779758435,1149392.5769702243,388082.04069232155,698009.0493027159,501495.87394068675,722921.4670264676,539295.3602853441
2000-11-02,521802.28594715014,971205.8272557674,232623.88636297346,3208713.0955919735,712146.1322517238,1209473.4011732705,1162375.0642027985,387523.2109485065,701108.9252216184,500626.3886579005,724608.5526181853,540532.7454148346
2000-11-03,524449.4684868327,975825.6211273862,231504.65929374637,3220534.278534446,713249.6238940717,1213889.1248858327,1167760.2011977478,388358.4573000158,702079.038308739,499243.47762421874,725065.7408665841,540817.8424165982
2000-11-06,524649.6435054168,979504.3723029195,230531.20691279398,3222917.3693976705,710898.1868839869,1217019.9605329635,1173089.665240508,388597.46540830965,703518.9754951095,497760.97884521994,718680.5984501006,539955.9794257878
2000-11-07,523460.2079898083,977611.0904499711,229584.45058368007,3222859.987928027,709037.1869926963,1212398.5058045504,1176035.7061121168,388831.69657190336,703056.8636938673,495538.81796239555,715462.2445508598,538874.8325108815
2000-11-08,526580.4135583745,980705.2741554779,229589.66883764832,3236749.3359389766,705281.1372187862,1189622.2857398253,1184750.1748951855,389297.0387693884,702075.7699550225,495388.2765768686,715464.2697263673,538793.048345764
2000-11-09,529832.253798603,984012.9977165948,230098.37764817677,3258069.617596419,710784.8713526819,1190881.2726155438,1191962.6240604208,390041.6446228386,703066.8335643742,495910.55570316344,719186.3535558042,538752.5698973909
2000-11-10,531050.6000368271,986836.8953255286,229131.50880488518,3277033.523579325,713267.364876996,1189198.5002218,1190559.3599874724,390511.34978836647,706335.3540995616,495403.0739444429,719488.2227730068,539248.6422855686
2000-11-13,531543.678361053,996713.2321309531,229709.48964948638,3303244.259291987,715504.4584765628,1190674.127520068,1199332.6599072632,391251.274398004,707335.6065237934,494808.8375794388,720749.9525715181,539055.0255055232
2000-11-14,533399.4596428368,1003564.190084992,230201.37677470685,3318186.763233967,718120.4971085793,1189376.3221299509,1184414.2062035594,393328.8800512527,706250.5452082973,493543.6151202407,721257.2895970936,537306.1926390433
2000-11-15,534158.8511772284,1008678.7628082935,230997.24195205353,3326259.0275805704,717530.8059257658,1190780.0100399156,1168951.3685712842,398005.59646762506,707885.0263541818,492876.337619781,718101.758803029,538111.7267445774
2000-11-16,534896.0693093466,1011182.3432069866,231700.16268376083,3329450.5632130727,718821.4605448225,1193697.412645864,1150805.730993889,399250.74720578146,710346.1853153409,490454.6235902943,714885.6071883601,538134.3429698251
2000-11-17,537015.1507370756,1017813.2966300631,232656.1407830174,3344609.0249301884,720653.989909642,1196454.5361530448,1153633.0365283368,402251.1283572761,713434.1897853282,489892.0943611239,716919.5627165484,541756.7131971953
2000-11-20,537121.2672322764,1024162.3928289742,233036.00087378698,3357020.2960884944,722202.9863219056,1197296.8791963418,1178848.5602675015,403603.3828138998,716805.956095691,489761.268656582,717792.3692556883,543434.0732640291
2000-11-21,538520.6411299837,1030803.1016651748,233408.34292784854,3367103.221961835,721715.7126998334,1195043.0354653709,1190317.2297713738,405560.0179406565,718595.5352347955,490680.2679509941,717797.0339746515,544909.0625390183
2000-11-22,538534.1875954019,1035439.473925836,233941.81369336994,3376816.7416870017,722489.0303504776,1195026.0039667992,1199134.5888888808,407312.95188842923,721767.5492429677,490384.91940725956,717655.6996834638,545359.0339389897
2000-11-24,536256.0550780272,1030487.1787198272,233155.78199632897,3368683.8875422725,719600.2757611554,1191156.1922522536,1202498.6474867642,406549.2052310206,717910.9501354349,487463.0057360542,713083.8014176844,544068.5675770063
2000-11-27,538654.1217973799,1036171.5829900018,233507.26418757948,3378285.829519952,723249.1344598662,1194567.3116005326,1211699.6977386787,407916.0442655864,717061.8641558258,487903.5626133065,711900.0422270417,544765.9034843423
2000-11-28,540529.8343659971,1041829.3805117041,234145.49371946364,3394853.1168236574,726587.9656124549,1193357.6506050017,1220561.5770916103,410025.81017005537,718653.5337581396,488612.2908408377,713504.5427954388,545540.8363119066
2000-11-29,540664.3528888534,1047549.9645964953,234459.7662160343,3419428.6160957417,729234.9779752154,1204796.79693473,1229080.6703599563,411520.99925780774,718223.6792253859,488596.1259334973,715540.2499656631,548128.2257256118
2000-11-30,541970.5177953164,1051384.9825756978,234992.51647054745,3456162.544534369,730185.8836935924,1218913.542508762,1236298.773027974,414038.22090693016,717350.0326951485,488177.6839610275,718676.3779555956,553349.6339470199
2000-12-01,544627.7935049288,1059296.093368115,236311.23154011433,3477979.0327675003,732329.094202744,1234260.8279801675,1250640.2910961942,416793.0826298689,718638.6789275878,489575.7716945728,721982.8024159934,555336.5714339573
2000-12-04,546866.9604443997,1063462.625983669,236942.07309681733,3489851.733644396,735623.7679439456,1239661.3473743817,1239551.0789422183,418047.9759337688,720303.4664408601,490646.5508227684,722956.7092503255,557680.1928749472
2000-12-05,548897.154744342,1065375.3381392383,238895.28845821143,3512122.2477956093,739098.0308107083,1242148.5115210467,1247247.644946102,421724.00727729406,721051.8648942586,493028.3984041663,726395.995692383,564451.2958460503
2000-12-06,549394.6348203833,1068610.7137597618,239215.18205021616,3546909.159011763,742883.6238461442,1252022.7292623152,1254653.5527854282,428967.6283090401,721109.9150742061,493698.37151840585,729378.1087382411,566082.5234878042
2000-12-07,549144.2213830544,1070399.0510704664,239342.80444428299,3563089.1363680367,744490.6196889257,1255885.1020941823,1258326.9001777184,430761.7029212654,721754.3851991846,493491.06934994116,732638.8793421643,568150.6939138693
2000-12-08,551531.7314510943,1076290.8630451267,245018.79425456194,3591199.798261465,748295.0098496112,1256377.149625144,1274299.2402505167,436114.4352951029,721486.0018875811,497167.80491108506,731471.09818909,570845.3925410679
2000-12-11,551082.5186534752,1087832.6608104082,244767.32105099628,3609907.9108689562,752786.0264983231,1258065.6753603395,1280908.2703993965,438664.9174879933,722138.059776619,498064.1418807675,728658.611086284,574755.3937510692
2000-12-12,550928.4169672384,1104082.0683692484,244055.51910840182,3609121.9383872915,754238.0220108781,1262411.974931166,1284425.0262814183,436787.049389425,724210.4887482076,498789.5338532631,725507.0179257304,580042.878667063
2000-12-13,550225.5440313974,1107985.5509767092,242620.05389658452,3615527.1702910536,755762.7380961345,1268338.819699867,1279071.8060855386,439276.90708402655,718466.17868407,500068.25575569936,723936.2125719505,582810.4705634706
2000-12-14,548568.6737999672,1113452.1472178749,242121.47682394722,3600254.7822752604,756221.6986729291,1259187.2891804893,1276046.4710761725,439028.411242905,712161.5672992861,497509.86273559823,719079.0487950819,586177.6047306048
2000-12-15,552880.5853369397,1125311.9763282917,246879.284192162,3624244.396401505,765640.915455753,1264950.4132453217,1285735.1944456792,443135.26762563956,720919.4613917257,499797.6349070189,722411.607583686,597606.9747599747
2000-12-18,552727.1407332917,1130219.3280122941,247805.6771360717,3628645.8398403055,766873.2321942037,1270658.6277301756,1284332.8878848325,446328.61560218304,718731.1178293148,497664.5965549098,720443.9389177191,598953.2982262982
2000-12-19,552725.0244688991,1138630.4111787882,249677.04262463617,3638896.96351763,775068.5101508384,1270766.3709687146,1255055.2793134039,450798.7221207349,716278.1461018766,498381.2652668479,720939.1174011943,604201.2985690354
2000-12-20,556090.2205473306,1145335.1703013391,249649.10495525948,3672027.025042521,779750.0955754826,1271560.2783919368,1252995.11885557,452820.04509513173,719096.5525460381,502519.71269893186,722752.5886329338,610574.109870794
2000-12-21,556603.2392981378,1144749.0353974127,250129.5392161124,3655606.8320078743,784557.4406794561,1267460.2390232058,1261563.178882588,454151.7074127408,718725.0795730355,501945.71414068376,726546.3741103432,616943.5650402491
2000-12-22,557603.9064608363,1141968.1635347505,250252.89146537468,3656618.6719995188,788119.3416230823,1256891.4568430074,1268001.5727317943,454862.52074786247,719994.2495805772,502050.9701357419,726718.2161488535,619125.5199274671
2000-12-26,553748.1456690051,1135205.2838523798,250829.4598818979,3634408.737020814,785357.1304850677,1254780.4463450115,1266184.208313805,453367.26872892625,717845.5102298463,498792.4747272744,723330.2277336187,615461.260566065
2000-12-27,551976.7763064452,1133385.6087006717,251966.2121079916,3619991.2293833415,787571.5171726577,1252288.9337993872,1255681.1838110515,452665.3443099006,717355.6065142694,496817.7912749068,719064.3314017683,617645.6799478529
2000-12-28,547482.917280349,1128862.5962535816,251853.77383230033,3602004.2007790483,786886.4128990208,1253085.4655433386,1254647.7678057605,451140.8146953293,716018.8531604005,494929.91526299214,715456.0696106502,621615.9700181428
2000-12-29,545744.7014323301,1125545.579724077,252336.61797075893,3499807.7582793874,788074.7841086393,1252615.7376717618,1260686.2731844995,449940.05867287517,714531.1510948713,493938.3692292767,714390.5631242949,622895.1098722827
2001-01-02,546492.8451002204,1128242.1855954267,253282.92967710813,3469029.7565958854,789722.1153424705,1261851.5471811688,1266601.2017221844,451027.29288452707,719014.6592048549,494513.92768907093,714268.1043197205,625039.8799170528
2001-01-03,548747.7880610112,1140552.3500729245,254170.40428028273,3475384.930587938,800234.3501723292,1276838.7592527096,1282189.2543015494,457300.8258403923,729478.1379296781,497943.9925723511,721803.9862263679,630761.4027412072
2001-01-04,550607.5311869117,1159499.0713493456,256927.15428028273,3466751.8779729726,813369.5246195236,1290656.4670236192,1291765.8125260815,463576.8975544049,741949.6049587209,501581.5917498151,733072.2729811491,643458.8422860152
2001-01-05,549932.8099485541,1176327.962420694,257754.60459148913,3458723.2077953946,816124.7126592669,1294766.4764031286,1297870.6511128622,467223.49310980877,745461.7284833443,503161.668709915,737027.8901902491,652145.3084514288
